id,title
5768,"Ethnic identity : creation, conflict, and accommodation"
5769,W.E.B. Du Bois on Asia : crossing the world color line
5770,The encyclopedia of Malaysia.
5771,Digital fandom : new media studies
5772,Chinese medicine men : consumer culture in China and Southeast Asia
5773,文化資本与社会炼金术 : 布尔迪厄访谈錄.
5774,布迪厄的社会理论
5775,商会与中国早期现代化
5776,The Chinese in Malaya
5777,BOSS '97 : behaviour of offshore structures
5778,Programming the finite element method
5779,"BOSS ""94 : behaviour of offshore structures"
5780,The stability of slopes
5781,Very large floating structures
5782,Dynamics of marine structures
5783,Soil strength and slope stability
5784,Slope stability and stabilization
5785,"Entangled life : how fungi make our worlds, change our minds & shape our futures"
5786,"O level topical mathematics : past examination questions arranged by topics, years 2003 - 2012"
5787,Additional maths 360 : extra practice workbook.
5788,Introduction to graph theory : solutions manual
5789,International business law and its environment
5790,Practice research in Nordic social work : knowledge production in transition
5791,Ethics and values in social work : an integrated approach for a comprehensive curriculum
5792,"Unequal childhoods : class, race, and family life"
5793,Democracy in the kitchen : regulating mothers and socialising daughters
5794,Family life and school achievement : why poor black children succeed or fail
5795,Thomas Browne
5796,Marginalised mothers : exploring working-class experiences of parenting
5797,Critical practice with children and young people
5798,At home : an anthropology of domestic space
5799,"The rise and decline of nations : economic growth, stagflation, and social rigidities"
5800,The logic of collective action ; public goods and the theory of groups
5801,Basic income worldwide : horizons of reform
5802,Basic income : an anthology of contemporary research
5803,Arguing for basic income : ethical foundations for a radical reform
5804,Fixing inequality in Hong Kong
5805,A first course in abstract algebra
5806,Advanced modern algebra
5807,Advanced modern algebra
5808,Theorizing childhood
5809,"Fusion of East and West : children, education, and a new China, 1902-1915"
5810,The Soviet novel : history as ritual
5811,Annual report (Singapore Planned Parenthood Association)
5812,东亚坐标中的书籍之路研究
5813,以正史为中心的宋元版本硏究
5814,明治前期日中学術交流の硏究 : 淸国駐日公使館の文化活動
5815,潮州学国际硏讨会论文集
5816,Pictures and visuality in early modern China
5817,Landscape and western art
5818,East Asian art history in a transnational context
5819,Regression and mediation analysis using Mplus
5820,Food and drinks bulletin.
5821,Input-output analysis : foundations and applications for policy analysis in Malaysia
5822,Dynamic optimization and economic applications
5823,Basic methods of policy analysis and planning
5824,Singapore literature and culture : current directions in local and global contexts
5825,"PAP and the pro-communist trade unions, 1954-61"
5826,Personal property security law
5827,International project finance : law and practice
5828,"Field experiments : design, analysis, and interpretation"
5829,"Dynamics of structures, a primer"
5830,"Research guide for China's response to the West ; a documentary survey, 1839-1923"
5831,"China's response to the West ; a documentary survey, 1839-1923"
5832,Colonialism : a theoretical overview
5833,Political tribes : group instinct and the fate of nations
5834,Singapore girl : a memoir
5835,欧美语义学导论
5836,Zeina
5837,The red-haired woman
5838,"Lean in : women, work, and the will to lead"
5839,漢語語義演變研究
5840,Anaphora and semantic interpretation
5841,Secondary predication and adverbial modification : the typology of depictives
5842,佛典与中古汉语词汇硏究
5843,佛教汉语研究
5844,语言接触与语言比较 : 以白语为例
5845,Study of the National Trades Union Congress Co-operative Insurance Commonwealth Enterprise Ltd. (NTUC INCOME) in Singapore
5846,Consumer co-operative management : a study of NTUC Welcome Consumers' Co-operative Ltd.
5847,A study on NTUC Welcome Consumers' Co-Operative Limited (Supermarket)
5848,Buddhism & Taoism : a booklist
5849,Savarkar : the prophetic voice
5850,The Ends of the earth : perspectives on modern environmental history
5851,"The Indian war of independence, 1857."
5852,"Writing your dissertation in fifteen minutes a day : a guide to starting, revising, and finishing your doctoral thesis"
5853,Keep investment simple and stupid : how to invest like an idiot & trade like a pro
5854,Show me the money : practical readings for investors in Singapore
5855,Japan's development assistance : foreign aid and the post-2015 agenda
5856,Fundamentals of economic development finance
5857,The United States and the global economy : from Bretton Woods to the current crisis
5858,The China triangle : Latin America's China boom and the fate of the Washington consensus
5859,Exorbitant privilege : the rise and fall of the dollar and the future of the international monetary system
5860,"Sovereign wealth funds : legitimacy, governance, and global power"
5861,Infrastructure and trade in Asia
5862,Global financial integration thirty years on : from reform to crisis
5863,New paradigms for financial regulation : emerging market perspectives
5864,The Asian dollar market : international offshore financing
5865,Multilateral development banking : environmental principles and concepts reflecting general international law and public policy
5866,The new development economics : after the Washington Consensus
5867,Sovereign financing and international law : the UNCTAD principles on responsible sovereign lending and borrowing
5868,China and the credit crisis : the emergence of a new world order
5869,Strategic management and organisational dynamics : the challenge of complexity to ways of thinking about organisations
5870,The dynamics of strategy : mastering strategic landscapes of the firm
5871,Getting started with business analytics : insightful decision-making
5872,International air law and ICAO
5873,"Understanding Philippine society, culture, and politics"
5874,Qualitative communication research methods
5875,Communication research measures : a sourcebook
5876,Mass communication research methods
5877,Communication research methods
5878,Quantitative research methods for communication : a hands-on approach
5879,Testing for due date. Please do not delete. We use this record to check for due dates every day.
5880,A companion to cognitive science
5881,Portrait of a patriot ; selected writings.
5882,Masterworks of the No theater
5883,"Constructing Singapore : elitism, ethnicity and the nation-building project"
5884,"Thailand, a rice-growing society"
5885,Out of exile .. : based upon letters
5886,Reform and revolution in China : the 1911 revolution in Hunan and Hubei
5887,革命与媒介 : 辛亥首义的报刊动员及报道 = Revolution and media : the research on newspaper mobilization and reports of 1911 revolution
5888,The rhetoric of perspective : realism and illusionism in seventeenth-century Dutch still-life painting
5889,Oral history in Southeast Asia : theory and method
5890,The birth of the Anthropocene
5891,"Comics, manga, and graphic novels : a history of graphic narratives"
5892,Interpreters in early imperial China
5893,Down to earth : politics in the new climatic regime
5894,Digital currents : art in the electronic age
5895,"Translating China for western readers : reflective, critical, and practical essays"
5896,Forging democracy from below : insurgent transitions in South Africa and El Salvador
5897,虛弱史:  近代華人中西醫學的情慾詮釋與藥品文化（1912－1949）
5898,China : how the empire fell
5899,新史学
5900,The woman who had two navels : a Filipino novel
5901,The Noh drama ; ten plays from the Japanese
5902,Living language : an introduction to linguistic anthropology
5903,"Art and the politics of visibility : contesting the global, local and the in-between"
5904,"Offstage space, narrative, and the theatre of the imagination"
5905,"Media borders, multimodality and intermediality"
5906,Migration and mobility in the early Roman Empire
5907,"The shock of the Anthropocene : the earth, history and us"
5908,"Intimate communities : wartime healthcare and the birth of modern China, 1937-1945"
5909,Frontier cultures : a social history of Assamese literature
5910,The religion of India ; the sociology of Hinduism and Buddhism
5911,Becoming a borderland : the politics of space and identity in colonial Northeastern India
5912,Empire's garden : Assam and the making of India
5913,The sources of social power
5914,"Class, status, and power ; social stratification in comparative perspective"
5915,Isetan Department Store in Singapore since the early 1970s
5916,Under an imperial sun : Japanese colonial literature of Taiwan and the South
5917,Nature's economy : a history of ecological ideas
5918,"Re-inventing Japan : time, space, nation"
5919,"Becoming ""Japanese"" : colonial Taiwan and the politics of identity formation"
5920,Beyond nature and culture
5921,What is environmental history?
5922,Rumours and rebels : a new history of the Indian Uprising of 1857
5923,The dimensions that establish and sustain religious identity : a study of Chinese Singaporeans who are Buddhists or Taoists
5924,Liminality of the Japanese empire : border crossings from Okinawa to colonial Taiwan
5925,Seven Japanese tales
5926,Privacy and healthcare data : 'choice of control' to 'choice' and 'control'
5927,Foodies : democracy and distinction in the gourmet foodscape
5928,Economic analysis of agrarian institutions : the case of tenancy
5929,A history of Assam
5930,The debate on Classes
5931,Social stratification ; the forms and functions of inequality
5932,Elites and society
5933,"Class, crisis, and the state"
5934,Is racism an environmental threat?
5935,Are we all postracial yet?
5936,"Policing the crisis : mugging, the state, and law and order"
5937,The making of English towns :
5938,Modern Japanese art and the Meiji state : the politics of beauty
5939,City publics : the (dis)enchantments of urban encounters
5940,Sensory evaluation of food : principles and practices
5941,Orson Welles's citizen Kane : a casebook
5942,Film art : an introduction
5943,"Unofficial ambassadors : American military families overseas and the Cold War, 1946-1965"
5944,Military migrants : fighting for YOUR country
5945,Perilous memories : the Asia-Pacific War(s)
5946,Why labour must go modern! : The NTUC case for a modernized labour movement
5947,Political business in East Asia
5948,Don't leave home : migration and the Chinese
5949,"Citizens in motion : emigration, immigration, and re-migration across China's borders"
5950,Transnational migration and Asia : the question of return
5951,Return : nationalizing transnational mobility in Asia
5952,Global and Asian perspectives on international migration
5953,When women come first : gender and class in transnational migration
5954,Dance of the dialectic : steps in Marx's method
5955,Deleuze and Guattari's Anti-Oedipus : introduction to schizoanalysis
5956,Gilles Deleuze : an introduction
5957,Organs without bodies : Deleuze and consequences
5958,Deleuze and the body
5959,Derrida and the writing of the body
5960,"Gender, work and migration : agency in gendered labour settings"
5961,连城诀
5962,物理学和哲学: 现代科学中的革命
5963,东坡志林
5964,新经学. 第五辑
5965,新经学 第四辑.
5966,Learning true love : practicing Buddhism in a time of war : a nun's journey from Vietnam to France and the history of Thich Nhat Hanh's Buddhist community
5967,西游补
5968,唐代宫廷史
5969,Pearls of the Middle Kingdom : a selection of articles from the National Palace Museum monthly of Chinese art.
5970,东坡禅喜集
5971,"Times dictionary of Chinese symbols : an essential guide to the hidden symbols in Chinese art, customs and beliefs"
5972,唐代文士与中国思想的转型 = Literary men and intellectual transformations in Tang China
5973,"Political development in Singapore, 1945-55."
5974,"The PAP story : the pioneering years, November 1954-April 1968 : a diary of events of the People's Action Party : reminiscences of an old cadre"
5975,"Singapore's struggle for nationhood, 1945-59."
5976,"Riot and revolution in Singapore and Malaya, 1945-1963"
5977,Crucial issues in industrial relations in Singapore.
5978,Marshall of Singapore : a biography
5979,"The geometric phase in quantum systems : foundations, mathematical concepts, and applications in molecular and condensed matter physics"
5980,Empires and encounters : 1350-1750
5981,"Intended for evil : a survivor's story of love, faith, and courage in the Cambodian killing fields"
5982,Report on the census of population 1957
5983,"1957 census of population, Singapore : Preliminary release no. 1-17."
5984,Introduction to optical quantum information processing
5985,Quantum optics : an introduction
5986,Lectures on quantum information
5987,Quantum field theory : from operators to path integrals
5988,The fall of Singapore : the battle for Malaya 1941-1942
5989,The dialogic imagination : four essays
5990,Mao : a very short introduction
5991,The cultural revolution : a very short introduction
5992,The world goes on
5993,Frustration and force majeure
5994,Viola spaces [music] : contemporary viola studies
5995,La campanella [music] : for viola and piano = für Viola und Klavier
5996,"Signs, games and messages [music] : for viola = Jelek, játékok és üzenetek : mélyhegedüre = Zeichen, Spiele und Botschaften : für Viola"
5997,Define and rule : native as political identity
5998,Self and sovereignty : individual and community in South Asian Islam since 1850
5999,The power of religion in the public sphere
6000,Anthropology of the arts : a reader
6001,The Generation of postmemory : writing and visual culture after the Holocaust
6002,"In the Anglo-Arab labyrinth : the McMahon-Husayn correspondence and its interpretations, 1914-1939"
6003,The Arab awakening : the story of the Arab national movement
6004,A prince of our disorder : the life of T. E. Lawrence
6005,Lawrence of Arabia : the authorised biography of T.E. Lawrence
6006,Sound and recording
6007,The monk
6008,"Unwelcome muse : Chinese literature in Shanghai and Peking, 1937-1945"
6009,Beyond the May Fourth paradigm : in search of Chinese modernity
6010,Women and writing in modern China
6011,Eight months behind the bamboo curtain : a report on the first eight months of communist rule in China
6012,Autobiography of a Chinese woman
6013,Sources of Chinese tradition
6014,"A bibliography of studies and translations of modern Chinese literature, 1918-1942"
6015,Evaluation in a nutshell : a practical guide to the evaluation of health promotion programs
6016,"Britten, voice and piano : lectures on the vocal music of Benjamin Britten"
6017,Saga seeds : poems
6018,Seasons of darkness : a story of Singapore
6019,"A mosaic of the hundred days : personalities, politics, and ideas of 1898"
6020,The rise of modern China
6021,We were burning : Japanese entrepreneurs and the forging of the electronic age
6022,"Clocks and culture, 1300-1700"
6023,"Industrial development, technology transfer, and global competition : a history of the Japanese watch industry since 1850"
6024,Law and family in the formation of modern Singapore
6025,The administration of the family planning programme in Singapore : an analysis of the organizational structure and the communication strategies of the Singapore Family Planning and Population Board between 1966 and 1973.
6026,Pop aye [videorecording
6027,Leftover women : the resurgence of gender inequality in China
6028,The Moor's account : a novel
6029,The end of history and the last man
6030,The ultimate hitchhiker's guide to the galaxy
6031,Invitation to sociology : a humanistic perspective
6032,The sociological imagination
6033,Imaging disaster : Tokyo and the visual culture of Japan's Great Earthquake of 1923
6034,A study on the department store industry in Singapore : the challenge posed by the Japanese
6035,Transforming a rape culture
6036,Cosmopolitanisms
6037,Insolvency in private international law : national and international approaches
6038,Law of banking
6039,Slouching towards Bethlehem.
6040,The theory and practice of motion design : critical perspectives and professional practice
6041,Never let me go
6042,"Why nations fail : the origins of power, prosperity, and poverty"
6043,Introductory engineering electromagnetics
6044,Engineering electromagnetics
6045,Engineering electromagnetics : applications
6046,Discrete mathematical structures.
6047,Principles & applications of economics
6048,Seminars in oncology.
6049,"Practice : architecture, technique and representation"
6050,Architectural representation
6051,Psychology moving East : the status of western psychology in Asia and Oceania
6052,An international comparison of clinical psychology in practice : west meets east
6053,Tadao Ando : complete works
6054,Immaterial world : transparency in architecture
6055,The mind of the traveler : from Gilgamesh to global tourism
6056,Photokinetics : theoretical fundamentals and applications
6057,"Traditional Japanese literature : an anthology, beginnings to 1600"
6058,"Queen of the head-hunters : the autobiography of H.H. the Hon. Sylvia Lady Brooke, Ranee of Sarawak."
6059,當代歷史學新趨勢
6060,Gentrification
6061,Continuous Improvement Strategies : Japanese Convenience Store Systems
6062,Japanese distribution strategy : changes and innovations
6063,野村万蔵の狂言へござれ
6064,Nouveau-riche nationalism and multiculturalism in Korea
6065,Power and leadership in international bargaining : the path to the Camp David accords
6066,Economic analysis for international trade negotiations : the WTO and agricultural trade
6067,寒山詩在宋元禪林的傳播研究 = Dissemination of the images and poetries of Han-Shan from Chan buddhist literature in Song and Yuan dynasties
6068,Under Confucian eyes : writings on gender in Chinese history
6069,Repentant monk : illusion and disillusion in the art of Chen Hongshou
6070,Chinese painting and its audiences
6071,陳洪綬 = Chen Hongshou: his life and art
6072,India and China : twenty centuries of civilization interaction and vibrations
6073,Secrets of the Fallen Pagoda : the famen temple and Tang Court culture
6074,"Witness against history : literature, film, and public discourse in twentieth-century China"
6075,A history of pain : trauma in modern Chinese literature and film
6076,Principles of a new international economic order : a study of international law in the making
6077,Towards a new international economic order
6078,Law and the Algerian revolution
6079,A new international economic order : toward a fair redistribution of the world's resources
6080,Oil shock : the 1973 crisis and its economic legacy
6081,The new international economic order : an overview
6082,"The new international economic order : conflict and cooperation in North-South economic relations, 1974-77"
6083,"An introduction to the history of the law of nations in the East Indies: (16th, 17th and 18th centuries)"
6084,"U.S. foreign policy and the new international economic order : negotiating global problems, 1974-1981"
6085,Changing priorities on the international agenda : the new international economic order
6086,New international economic order : a third world perspective
6087,Global fracture : the new international economic order
6088,Pharmatherapeutica.
6089,"Introduction to letter of credit, law & practice : case materials"
6090,Data mining and statistical analysis using SQL
6091,Valuation standards and practice guidelines
6092,Treatment of soft tissue injury with traditional chinese and western medicine
6093,Biomimicry in architecture
6094,Hypernatural : architecture's new relationship with nature
6095,"Singapore's early Sikh pioneers : origins, settlement, contributions, and institutions"
6096,Facing up to management faddism : a new look at an old force
6097,現代日本語の文法
6098,Asian business networks
6099,How like a god : deification in Japanese religion
6100,"A history of Japanese political thought, 1600-1901"
6101,"Python machine learning : machine learning and deep learning with Python, scikit-learn, and TensorFlow"
6102,"懷孕文化史 : 怀孕, 医学和文化, 1750-2000"
6103,"Decolonizing international health : India and Southeast Asia, 1930-65"
6104,Medicine for women in imperial China
6105,Medicalized masculinities
6106,"Seizing the means of reproduction: entanglements of feminism, health, and technoscience"
6107,Medicating race : heart disease and durable preoccupations with difference
6108,Financial instrument pricing using C++
6109,女人的中國醫療史 : 漢唐之間的健康照顧與性別
6110,面对疾病 : 传统中国社会的医疗观念与组织
6111,看不見的行動能力 : 從行動者網路到位移理論
6112,Place names : how they define the world--and more
6113,Arduino : the complete beginner's guide
6114,Dancing in the distraction factory : music television and popular culture
6115,The pop music idol and the spirit of charisma : reality television talent shows in the digital economy of hope
6116,Multimedia performance
6117,"Adapting idols : authenticity, identity and performance in a global television format"
6118,Video theory : online video aesthetics or the afterlife of video
6119,"Exploring visual culture : definitions, concepts, contexts"
6120,Mapping intermediality in performance
6121,"Authenticity and how we fake it : belief and subjectivity in reality TV, Facebook and YouTube"
6122,The new mathematics of architecture
6123,Molecular biology of the gene
6124,Nexus IV : architecture and mathematics
6125,Elements of Architectural design : a visual resource
6126,"Precedents in Architecture : analytic diagrams, formative ideas, and partis"
6127,OB markers : my Straits Times story
6128,Jack-up moving
6129,"Options, futures, and other derivatives"
6130,"Construction procurement, contract administration and law"
6131,Computer networking : a top-down approach
6132,Network security
6133,中外文学交流史. 中国-东南亚卷
6134,Chasing my cure : a doctor's race to turn hope into action : a memoir
6135,Linear system theory
6136,Qualitative research from start to finish
6137,The site of the social : a philosophical account of the constitution of social life and change
6138,The blockchain and the new architecture of trust
6139,A history of Southeast Asia : critical crossroads
6140,Babad Dipanagara : an account of the outbreak of the Java War (1825-30) : the Surakarta court version of the Babad Dipanagara with translations into English and Indonesian Malay
6141,"The archive of Yogyakarta : an edition of Javanese reports, letters, and land grants from the Yogyakarta court dated between A.J. 1698 and A.J. 1740 (1772-1813) taken from materials in the British Library and the India Office Library (London)."
6142,Elements of mathematics : from Euclid to Gödel
6143,Culture and imperialism.
6144,"The rise of the Korean socialist movement : nationalist activities in Russia and China,1905-1921"
6145,New history of Korea
6146,"Anarchism in Korea : independence, transnationalism, and the question of national development, 1919-1984"
6147,Korean national identity under Japanese colonial rule : Yi Gwangsu and the March First Movement of 1919
6148,Sonatina für Trompete solo [music] = for solo trumpet : (1974)
6149,Albumblatt [music] : für Trompete und Klavier = Album leaf : for trumpet and piano
6150,Trumpet voluntary (attributed to Henry Purcell) [music] : for B♭ trumpet and piano
6151,Sonatine pour trompette ut ou si♭ et piano [music]
6152,Caprice no. 2 [music] : pour trompette Ut ou Si♭ et piano
6153,Sonata in D or Bb major [music] : for trumpet (in C or B flat) and piano
6154,Concerto in D major for trumpet and piano [music]
6155,Collection of ten solos [music] : for cornet or trumpet : with piano accompaniment
6156,Sight-reading pieces for B-flat instruments and piano [music]
6157,Essential repertoire for trumpet [music]
6158,《福建舆图》史话
6159,The global eighteenth century
6160,Breaking the chains : slavery and its legacy in the nineteenth-century Cape Colony
6161,Slavery & South Asian history
6162,区域硏究 : 淸代福建史论
6163,Dear America : notes of an undocumented citizen
6164,Women in American cartography : an invisible social history
6165,Aging in the right place
6166,The urban neighborhood : a sociological perspective
6167,Public space
6168,Re-framing urban space : urban design for emerging hybrid and high-density conditions
6169,Community design primer
6170,People places : design guidelines for urban open space
6171,Inclusive urban design : streets for life
6172,Planning neighborhood space with people
6173,Red famine : Stalin's war on Ukraine
6174,Basic income : and how we can make it happen
6175,It's basic income : the global debate
6176,Basic income : a radical proposal for a free society and a sane economy
6177,齐伐哥医生
6178,Identity and power in narratives of displacement
6179,Identity in formation : the Russian-speaking populations in the near abroad
6180,Refracted modernity : visual culture and identity in colonial Taiwan
6181,Seeing transnationally : how Chinese migrants make their dreams come true
6182,Leaves of the same tree : trade and ethnicity in the Straits of Melaka
6183,通俗文學與雅正文學 : 文學與圖像第五屆全國學術研討會論文集
6184,"Process and reality, an essay in cosmology : Gifford lectures delivered in the University of Edinburgh during the session 1927-28"
6185,The concept of nature : Tarner lectures delivered in trinity college november 1919.
6186,"Palaces for the people : how social infrastructure can help fight inequality, polarization, and the decline of civic life"
6187,An enquiry concerning the principles of natural knowledge.
6188,一切總歸儒林 : 《明史 . 儒林傳》與清初學術研究
6189,"Ritual, play, and performance : readings in the social sciences/theatre"
6190,South Korean popular culture and North Korea
6191,"United Nations Convention on the Law of the Sea, 1982 : a commentary"
6192,International law and human rights.
6193,The role of the judiciary in environmental governance : comparative perspectives
6194,The philosophy of international law
6195,Principles of international environmental law
6196,Rule of law for nature : new dimensions and ideas in environmental law
6197,International law in domestic courts : a casebook
6198,Asians in Britain : 400 years of history
6199,Carnal knowledge and imperial power : race and the intimate in colonial rule
6200,"Growing pains : the Chinese and the Dutch in colonial Java, 1890-1942"
6201,第二个经典时代 : 重估唐宋文学
6202,(Un)tying the knot : ideal and reality in Asian marriage
6203,Color in ancient and medieval East Asia
6204,Fundamentals of structural analysis
6205,The spirit of praise : music and worship in global Pentecostal-Charismatic Christianity
6206,"The Chinese journals of L.K. Little, 1943-1954 : an eyewitness account of war and revolution"
6207,The Korean popular culture reader
6208,山の民水辺の神々 : 六朝小說にもとづく民族誌
6209,"Counterflows to colonialism : Indian travellers and settlers in Britain, 1600-1857"
6210,扬雄与六朝之学
6211,The SAGE handbook of social research methods
6212,Sonata for violoncello and piano [music] : op. 19
6213,Sonaten für Klavier und Violine  [music] :  Späte Wiener Sonaten = Sonatas for piano and violin : late Viennese sonatas
6214,红四军入闽和古田会议文献資料
6215,宋代福建庙学的历史地理学分析 = Fujian confucian temple & schools in Song dynasty from the perspective of hisorical geography
6216,浙江.福建
6217,"Rondo in h [music] : für Violine und Klavier = Rondo in B minor : for violin and piano, D 895, op.70"
6218,"Fantasie in C für Violine und Klavier, D. 934, Op. post. 159  [music] = Fantasia in C major for violin and piano"
6219,Shakespeare's sonnets
6220,The Emperors' album : images of Mughal India
6221,The pasteurization of milk
6222,Sterilization
6223,Mergers and acquisitions in Singapore : law and practice
6224,Ferroelectric semiconductors
6225,Narrative discourse : an essay in method
6226,永乐大典本地方志汇刊
6227,Maritime liens
6228,Admiralty law and practice
6229,福建经济地理
6230,"Tradition, treaties, and trade : Qing imperialism and Chosŏn Korea, 1850-1910"
6231,Singapore during Indonesian confrontation 1963-1965
6232,"Singapore-Indonesia relations, 1965-1976"
6233,International order : a political history
6234,On immunity : an inoculation
6235,The Politics of Marketising Asia
6236,Politeness
6237,泽螺居诗经新证
6238,Reinforcement learning : an introduction
6239,旅渝心聲
6240,Coal & empire : the birth of energy security in industrial America
6241,Internet privacy rights : rights to protect autonomy
6242,"Gautier Capuçon Cello Masterclass [sound recording] : 2019 October 2, at Conservatory Concert Hall."
6243,"Qin Li-Wei & Albert Tiu Chamber Recital [sound recording] : 2018 April 19, at Conservatory Concert Hall."
6244,The making of migrant entrepreneurs : social dynamics of migrant self-employment with a case study of Peruvian entrepreneurs in Switzerland
6245,The rise of the entrepreneurial state : state and local economic development policy in the United States
6246,Understanding early civilizations : a comparative study
6247,Algorithms unlocked
6248,China enters the machine age ; a study of labor in Chinese war industry; with a supplementary chapter by Ju-K'ang T'ien
6249,"To live and to write : selections by Japanese women writers, 1913-1938"
6250,Confessions of love
6251,Child of fortune
6252,Revolutionary feminisms : conversations on collective action and radical thought
6253,Governmentality : power and rule in modern society
6254,"The birth of biopolitics : lectures at the College de France, 1978-1979"
6255,Insurance law in the United Kingdom
6256,Aesthetic life : beauty and art in modern Japan
6257,Socrates in love : the making of a philosopher
6258,Contemporary encounters with ancient metaphysics
6259,Birds' modern insurance law
6260,"Drei Romanzen für Violine und Klavier [music], op. 22 = Three romances for violin and piano"
6261,Cawson's essentials of oral pathology and oral medicine
6262,Color atlas of clinical oral pathology
6263,La belle dame sans merci & the aesthetics of romanticism.
6264,Romanticism and feminism
6265,The modernist self in twentieth-century English literature : a study of self-fragmentation
6266,Romanticism & gender
6267,Woman and the demon : the life of a Victorian myth
6268,Postcolonial literature
6269,Nietzsche : naturalism and interpretation
6270,Thai art : currencies of the contemporary
6271,Modern recording techniques
6272,The nature and enforcement of choice of court agreements : a comparative study
6273,"Wearable-tech projects with the Raspberry Pi Zero : create imaginative, real-world wearable-tech projects with Raspberry Pi Zero"
6274,Skill up : a software developer's guide to life and career : 65 steps to becoming a better developer
6275,The secret life of programs : understand computers - craft better code
6276,Continuous delivery with Docker and Jenkins : delivering software at scale
6277,OpenCV with Python by example : build real-world computer vision applications and develop cool demos using OpenCV for Python
6278,A briefer history of time
6279,Al-Asas for teaching Arabic for non-native speakers
6280,The decision book : fifty models for strategic thinking
6281,The globalizing cities reader
6282,Hard at work : life in Singapore
6283,The Singapore Malay community : the politics of state integration.
6284,"Multiracialism, meritocracy and the Malays of Singapore"
6285,(万历)忻州志(残). 存三卷 [microform]
6286,Journal of political ideologies.
6287,Biochemistry
6288,谋利而印 : 11至17世纪福建建阳的商业出版者
6289,"颠沛的共和, 1912年"
6290,"留学, 战争与善后 : 近代中日关系史研究"
6291,Defining issues in international arbitration : celebrating 100 years of the Chartered Institute of Arbitrators
6292,Contemporary issues in international arbitration and mediation : the Fordham papers 2015
6293,A guide to the ICDR international arbitration rules
6294,Expedited procedures in international arbitration
6295,Discrete choice theory of product differentiation
6296,Biology
6297,Macroeconomics
6298,Macroeconomics
6299,The corporate objective
6300,Company law and sustainability : legal barriers and opportunities
6301,Comparative company law
6302,民国史料丛刊续编
6303,"海洋史上的近代中国 : 福建人的活动与英国, 清朝的因应 = 海の近代中国 : 福建人の活動とイギリス·清朝"
6304,Problems and theorems in linear algebra
6305,An introduction to algebraic geometry
6306,Physics from symmetry
6307,"The environmental imagination : Thoreau, nature writing, and the formation of American culture"
6308,Writing the environment : ecocriticism and literature
6309,"Writing the earth, darkly : globalization, ecocriticism, and desire"
6310,Transactions with the world : ecocriticism and the environmental sensibility of new Hollywood
6311,The economics of population : classic writings
6312,Demography : measuring and modeling population processes
6313,Great influenza : the story of the deadliest pandemic in history.
6314,Racism at the top : parliamentary discourses on ethnic issues in six European states
6315,Methods for the study of marine benthos
6316,Introduction to the study of meiofauna
6317,A guide to lasers in chemistry
6318,Fritz Kreisler repertoire [music] : the finest pieces for and violin and piano = Die schönsten Stücke für Violine and Klavier = Les plus  belles pièces pour violon et Piano = Las piezas más hermosas para violín y piano
6319,"Sonate in G-dur für Violine und Klavier, op. 78 [music] =  Sonata in G major for violin and piano, op. 78 /cJohannes Brahms ; herausgegeben von Arthur Schnabel, Carl Flesch."
6320,Wariacje na temat własny op. 15 [music] : na skrzypce i fortepian = Variations on an original theme op. 15 : for violin and piano
6321,Ode to joy from symphony no. 9 [music]
6322,Monte Carlo simulation with applications to finance
6323,Imaging : a laboratory manual
6324,What we think about when we try not to think about global warming : toward a new psychology of climate action
6325,Facing climate change : an integrated path to the future
6326,Ecotherapy in practice : a Buddhist model
6327,Radical ecopsychology : psychology in the service of life
6328,Active hope : how to face the mess we're in without going crazy
6329,Experimental metaphysics
6330,Statistical thermodynamics : with applications to the life sciences
6331,Barking up the wrong tree : the surprising science behind why everything you know about success is (mostly) wrong
6332,Doing qualitative research differently : a psychosocial approach
6333,Basic proof theory
6334,Environmental melancholia : psychoanalytic dimensions of engagement
6335,Tools for critical thinking in biology [electronic resource]
6336,Connections : the geometric bridge between art and science
6337,Nursing interventions classification (NIC)
6338,Gender and the politics of history
6339,"Quintett in A für Klavier, Violine, Viola, Violoncello und Kontrabass D 667 (op. post. 114) [music] : Forellen-Quintett = Quintet in A major for piano, violin, viola, violoncello, and double bass : Trout quintet"
6340,"Variations on a Rococo theme [music] : op. 33, for cello and piano"
6341,唐代的外來文明
6342,Teaching in social work : an educators' guide to theory and practice
6343,Immunology made ridiculously simple
6344,Janeway's immunobiology
6345,Excellent sheep : the miseducation of the American elite and the way to a meaningful life
6346,The complete works of Han Fei Tzu : a classic of Chinese legalism
6347,The philosophical foundations of Han Fei's political theory
6348,Economics : principles and applications
6349,La formation du legisme : recherche sur la constitution d'une philosophic politique caracteristique de la Chine ancienne.
6350,Negotiation essentials for lawyers
6351,The four political treatises of the Yellow Emperor : original Mawangdui texts with complete English translations and an introduction
6352,Beauty is a wound
6353,Gruppen [music] : für drei Orchester : Werk Nr. 6
6354,In the blink of an ear : toward a non-cochlear sonic art
6355,The fundamentals of sonic art & sound design
6356,Word events : perspectives on verbal notation
6357,Good Catholics : the battle over abortion in the Catholic Church
6358,Microeconomic theory
6359,Brooking on building contracts : the law and practice relating to building and engineering agreements
6360,Ricochet [music] : for brass quintet
6361,The dynamics of marine craft : maneuvering and seakeeping
6362,Model-based predictive control : a practical approach
6363,Healing labor : Japanese sex work in the gendered economy
6364,The captive mind
