user,item,interaction
1629,13632,1
1629,13633,1
1629,13634,1
1629,13635,1
1629,5504,1
1629,13636,1
1629,11391,1
1629,13637,1
1629,11392,1
1629,11388,1
1629,13638,1
4144,77,1
312,5175,1
3001,382,1
3001,10392,1
187,12401,1
187,12403,1
187,12402,1
312,5174,1
3001,75,1
1629,13639,1
2992,6,1
312,75,1
312,5174,1
2430,6,1
3814,6,1
293,6,1
620,77,1
1484,13640,1
1484,13640,1
1729,7561,1
2156,6,1
764,6,1
146,13641,1
2564,13642,1
1629,13639,1
3262,6,1
4145,13643,1
1629,13644,1
4146,13645,1
349,9626,1
349,9626,1
4146,7341,1
2565,77,1
2565,77,1
2570,77,1
251,77,1
1705,13646,1
1705,13647,1
1705,7988,1
1792,627,1
1705,13648,1
1792,7818,1
1792,13192,1
1792,627,1
349,13649,1
1792,5132,1
3802,6,1
4147,13650,1
4133,6,1
4132,6,1
53,6,1
1791,6,1
1203,13225,1
1182,6,1
4148,6,1
4149,6374,1
1717,6,1
1839,5685,1
1801,13651,1
1801,13652,1
855,13653,1
2850,13654,1
1436,6,1
2098,11497,1
2850,3818,1
622,6,1
2675,6,1
1562,6,1
4150,13655,1
1605,7107,1
70,6,1
4146,7341,1
4146,13645,1
778,8149,1
778,13656,1
778,13657,1
778,13658,1
778,5664,1
4151,13659,1
4151,13660,1
4151,13661,1
4151,13662,1
4151,13663,1
638,4058,1
638,4032,1
4151,13664,1
4151,13665,1
4151,13666,1
857,13667,1
4134,1422,1
2144,13668,1
2144,13669,1
2144,13670,1
2144,13670,1
2144,13669,1
2144,13668,1
2635,6,1
2634,6,1
1202,6,1
2176,13671,1
1876,13672,1
1876,13673,1
1876,13674,1
1876,13675,1
1876,13676,1
429,13677,1
1876,13676,1
1876,13678,1
1876,13679,1
1876,13680,1
1876,13678,1
1876,13679,1
1528,6,1
1876,13680,1
1186,6,1
70,6,1
4152,13681,1
4152,13682,1
4152,13683,1
4152,13684,1
4152,13685,1
4152,13686,1
4152,13686,1
4152,13685,1
4152,13684,1
4152,13683,1
4152,13682,1
4152,13681,1
100,6,1
3550,752,1
3550,10629,1
3550,10630,1
2506,6589,1
3550,10630,1
3550,10629,1
3550,752,1
4153,6,1
1876,13687,1
3696,13688,1
3296,77,1
3696,13689,1
3696,13689,1
3696,13688,1
538,13690,1
538,13690,1
538,13690,1
2380,6,1
1560,6,1
1374,13691,1
1374,13692,1
1374,61,1
1374,13693,1
4148,6,1
615,6,1
2999,13694,1
1562,6,1
2999,13694,1
4154,77,1
1484,13695,1
1484,13696,1
1484,13697,1
1484,13640,1
1484,13640,1
4140,6,1
2675,6572,1
2675,6572,1
2675,6,1
1611,6,1
656,6,1
3840,11929,1
4155,13640,1
4155,13640,1
620,77,1
2223,13698,1
2223,13698,1
2223,13698,1
53,6,1
1851,6292,1
308,6,1
2854,13699,1
2854,13700,1
2854,13701,1
644,6,1
1457,77,1
3068,3616,1
3068,8809,1
615,6,1
1578,6,1
668,6,1
898,13702,1
656,6,1
678,13703,1
33,13704,1
33,13705,1
33,3031,1
1560,6,1
4156,13706,1
4157,13707,1
164,10441,1
198,8986,1
198,13708,1
198,12072,1
198,11165,1
198,8377,1
198,1132,1
198,11168,1
198,950,1
4062,9006,1
4062,8258,1
729,13709,1
4062,13710,1
4062,13711,1
4062,13712,1
729,13713,1
729,13714,1
4134,1422,1
729,13715,1
729,13716,1
729,1337,1
729,13717,1
729,13717,1
729,1337,1
729,13716,1
729,13715,1
729,13714,1
729,13713,1
729,13709,1
4154,77,1
6,13718,1
6,13719,1
1791,6,1
6,13720,1
102,6,1
4158,13721,1
4158,13722,1
4158,7123,1
4158,13723,1
4158,13724,1
368,6,1
2920,13725,1
4158,13721,1
3396,6044,1
3169,11340,1
2760,13726,1
2760,13727,1
2760,13727,1
2760,13727,1
2760,13727,1
2565,77,1
2734,13728,1
2734,13729,1
2734,13730,1
2734,13731,1
2734,13732,1
2734,13733,1
2734,13734,1
2734,13735,1
2734,13736,1
2734,13737,1
2734,13738,1
2734,13739,1
2734,13740,1
2734,13741,1
2223,13698,1
2223,13698,1
2223,13698,1
2223,13698,1
2223,13698,1
1182,6,1
50,6,1
2854,13742,1
2854,13743,1
2223,13698,1
2223,13698,1
2854,13744,1
4144,77,1
3262,6,1
4144,77,1
153,13745,1
1984,6,1
153,13546,1
1020,13746,1
4159,13747,1
4159,13748,1
4159,13749,1
4159,13750,1
4159,13751,1
4160,13752,1
429,8298,1
2850,7803,1
2159,12393,1
731,1330,1
120,7311,1
2850,7802,1
601,13753,1
601,13754,1
1484,12891,1
4161,13755,1
4162,13756,1
3427,13757,1
601,13758,1
4162,13759,1
3452,10193,1
601,13760,1
1697,13761,1
141,13762,1
120,10906,1
601,13763,1
141,13764,1
580,1047,1
2159,5282,1
731,1329,1
3452,10191,1
3551,10632,1
3452,849,1
4161,13765,1
4161,4308,1
4162,13766,1
3959,12545,1
141,13767,1
1253,13768,1
1253,13769,1
1253,13770,1
1253,13771,1
1253,13772,1
1253,13773,1
614,5172,1
614,5171,1
4158,13774,1
4158,7122,1
4158,2738,1
4158,13775,1
4158,13776,1
4158,13777,1
4158,13778,1
4158,13779,1
4158,13780,1
4158,7475,1
614,13781,1
1255,13782,1
1253,13773,1
1253,13772,1
1253,13771,1
1253,13770,1
1253,13769,1
1253,13768,1
2630,13783,1
2630,4430,1
2630,5901,1
1253,13784,1
1253,13785,1
1253,13786,1
1253,13787,1
1253,13788,1
1253,13789,1
1253,13790,1
1253,13791,1
1253,13792,1
1253,13792,1
1253,13791,1
1253,13790,1
1253,13789,1
1253,13788,1
1253,13787,1
1253,13786,1
1253,13785,1
1253,13784,1
2890,13793,1
2413,13794,1
2890,13795,1
3296,77,1
3523,10558,1
882,13796,1
882,3287,1
6,13718,1
6,13719,1
6,13720,1
4161,13797,1
4161,13798,1
882,13799,1
6,13800,1
6,13801,1
1531,13802,1
4161,13803,1
4161,13804,1
4161,13805,1
4161,13806,1
4161,13807,1
4161,13797,1
4161,13798,1
1377,13808,1
1377,13809,1
1377,13810,1
1377,13811,1
1377,13812,1
1377,13813,1
4161,13814,1
1455,6,1
347,13815,1
347,13816,1
347,13817,1
2381,10455,1
1387,3857,1
622,6,1
347,13818,1
347,13819,1
347,13817,1
347,13816,1
347,13815,1
347,13820,1
347,13821,1
3645,11063,1
3645,11060,1
3645,11072,1
3645,11058,1
3645,11070,1
347,5311,1
347,3381,1
347,13822,1
347,7146,1
347,3377,1
347,13823,1
462,6,1
1719,6420,1
1719,861,1
678,6968,1
2381,6035,1
678,2107,1
678,13824,1
678,13825,1
678,7992,1
678,13826,1
678,13827,1
678,13828,1
4144,77,1
678,13703,1
380,668,1
3818,6516,1
1249,11025,1
1249,11023,1
1249,11028,1
1249,11026,1
462,6,1
1528,6,1
369,6,1
369,13829,1
664,6,1
668,6,1
1186,6,1
957,9692,1
957,9691,1
1676,13830,1
1676,5152,1
1769,13831,1
554,9229,1
554,13832,1
1455,13833,1
1455,5681,1
1455,13834,1
2994,6,1
1455,6,1
559,6593,1
559,6594,1
137,6,1
369,13835,1
369,6,1
3396,6044,1
2032,6044,1
2994,6,1
1611,6,1
177,6,1
2194,5764,1
2194,6580,1
2194,13836,1
2194,6581,1
2194,6579,1
2194,13837,1
2656,13838,1
2656,13839,1
882,13799,1
644,6,1
2194,424,1
4163,13840,1
1140,9160,1
1140,9158,1
1140,9158,1
1140,9158,1
1140,9158,1
1140,9160,1
1140,9159,1
4147,13841,1
1719,6420,1
1719,861,1
118,8230,1
118,13842,1
1934,6,1
1157,6,1
118,13842,1
177,8683,1
177,6,1
3452,13843,1
945,631,1
945,6854,1
945,627,1
888,3568,1
945,631,1
945,6854,1
945,627,1
1521,6,1
888,13844,1
1457,77,1
3081,13845,1
3081,13846,1
3081,13847,1
3081,13848,1
2156,6,1
764,6,1
164,3052,1
164,10441,1
1436,6,1
2469,13849,1
1531,13802,1
41,1276,1
1531,1711,1
224,6,1
4153,6,1
3976,13850,1
3976,13851,1
3976,13852,1
3976,13853,1
3976,13854,1
3976,13855,1
3976,13856,1
4164,13857,1
3976,13856,1
3976,13855,1
3976,13854,1
3976,13853,1
3976,13852,1
3976,13851,1
500,5328,1
3976,13850,1
308,6,1
1451,10049,1
1531,8887,1
1531,3648,1
2469,13849,1
100,6,1
102,6,1
664,6,1
524,6,1
615,6,1
1166,6,1
368,6,1
3814,6,1
2992,6,1
2430,6,1
248,13837,1
1984,6,1
488,1450,1
488,13858,1
488,13859,1
1578,6,1
50,6,1
1873,13860,1
1873,13861,1
1898,6,1
2185,6,1
2600,13862,1
2600,6756,1
2600,13863,1
2600,13864,1
538,12467,1
538,13251,1
538,13690,1
2194,5416,1
2194,6091,1
1646,83,1
33,13704,1
33,13705,1
538,13690,1
2629,6868,1
3179,9321,1
611,12473,1
2348,12967,1
198,7689,1
1839,5685,1
198,13708,1
198,12072,1
1147,3376,1
1147,12051,1
1147,12981,1
1495,7360,1
614,8283,1
76,5178,1
3403,7237,1
737,5295,1
1630,7606,1
1802,6519,1
1802,6519,1
1802,13865,1
2640,13866,1
1788,4269,1
1788,4268,1
720,13867,1
1323,13868,1
1580,6,1
3557,10643,1
903,6,1
753,13869,1
753,1168,1
753,13870,1
753,13871,1
753,13872,1
753,13873,1
753,219,1
4165,13874,1
1521,6,1
503,13875,1
503,13876,1
2105,6,1
4166,13877,1
4166,13878,1
385,10538,1
385,10538,1
2384,6,1
4167,4347,1
3037,3492,1
4168,13879,1
4169,6,1
3012,13880,1
2203,6,1
976,77,1
216,13881,1
1166,6,1
4170,13882,1
4171,6,1
2393,6,1
2113,13883,1
2713,7193,1
2713,7193,1
2713,13884,1
2156,6,1
764,6,1
1862,2613,1
408,6,1
4156,13706,1
4156,13706,1
2271,6,1
4093,6,1
2793,13885,1
1901,6,1
2915,6,1
2134,3568,1
525,11775,1
4172,13886,1
4172,13887,1
4172,13888,1
4173,6,1
1501,13889,1
2435,6,1
1843,77,1
411,6,1
2793,13885,1
2177,5331,1
2177,5330,1
2177,10454,1
2177,5332,1
1261,2770,1
1261,12674,1
2096,6,1
1261,8457,1
27,6776,1
27,6751,1
1261,8458,1
27,13890,1
1261,8456,1
27,13891,1
3756,13892,1
3756,13893,1
3756,13894,1
3756,13894,1
3756,13894,1
1755,5437,1
1755,13895,1
1898,6,1
1721,4077,1
1721,4075,1
1721,4074,1
2205,13896,1
2205,5190,1
1721,4076,1
2464,8432,1
2464,8431,1
1530,1020,1
1530,3616,1
2562,6584,1
1306,6,1
719,13897,1
719,13898,1
719,13899,1
719,13900,1
719,13901,1
719,13902,1
719,13903,1
719,13904,1
719,13905,1
719,13906,1
719,13907,1
719,13908,1
2704,7115,1
2811,7650,1
2385,13909,1
385,10538,1
385,10538,1
1070,77,1
1621,13910,1
173,13911,1
173,10476,1
173,10477,1
173,13912,1
1335,6,1
2877,11603,1
1335,6,1
1335,6,1
2857,2403,1
306,13913,1
306,13914,1
3905,12262,1
496,3492,1
2624,13915,1
2047,13916,1
1186,6,1
2046,5280,1
4174,13917,1
4174,13918,1
2420,6100,1
976,77,1
976,77,1
2134,3568,1
3960,13919,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
513,11278,1
141,13920,1
141,13921,1
141,13921,1
141,13920,1
141,13922,1
513,13551,1
141,13923,1
513,11278,1
141,13924,1
141,13925,1
4175,13926,1
141,13927,1
4173,6,1
141,13928,1
141,13929,1
1422,13930,1
70,6,1
2137,6,1
2136,6,1
885,9181,1
903,6,1
901,6,1
130,13931,1
130,13932,1
130,13933,1
130,13934,1
130,13935,1
130,13936,1
130,13937,1
130,13938,1
145,6,1
1422,13930,1
4098,13939,1
4176,13940,1
4098,13941,1
4098,13942,1
4098,13943,1
4098,13944,1
60,6,1
460,13945,1
780,77,1
1609,6,1
4177,77,1
1044,77,1
368,6,1
4178,13946,1
100,6,1
3547,10628,1
2639,6909,1
4179,13947,1
4179,13948,1
70,6,1
898,13949,1
898,13949,1
814,2296,1
460,13950,1
1676,9945,1
3295,10227,1
111,6,1
3295,10226,1
1605,7107,1
1794,6,1
900,13951,1
900,13952,1
2520,13953,1
2156,6,1
764,6,1
1420,10831,1
2134,3568,1
820,13954,1
820,13954,1
4180,77,1
385,10538,1
820,13954,1
820,13955,1
820,13956,1
820,13956,1
4181,6,1
3132,6505,1
4182,13957,1
882,13958,1
4182,13957,1
902,1831,1
3478,6,1
2970,6,1
1690,13959,1
2680,6,1
2679,6,1
2149,6,1
1690,13960,1
1690,13961,1
1690,13962,1
830,6,1
664,6,1
63,6,1
2154,10451,1
2154,10451,1
2154,10453,1
1335,6,1
2154,13426,1
2154,13425,1
2510,77,1
2154,13424,1
2154,13963,1
2154,13964,1
2154,13965,1
2154,13966,1
2154,13967,1
2154,13968,1
2154,13969,1
2154,13970,1
2154,13971,1
2154,13972,1
1662,77,1
63,6,1
4183,6,1
1553,77,1
2017,6,1
2154,13965,1
2154,13967,1
2154,13967,1
2154,13425,1
2154,13968,1
2154,13970,1
2154,13972,1
2154,13966,1
2154,13966,1
2154,13424,1
2154,13424,1
2154,13424,1
2154,13964,1
2154,13426,1
2154,13426,1
2154,13971,1
2154,13969,1
2154,13969,1
3906,1422,1
2136,6,1
2137,6,1
139,13973,1
387,13974,1
387,13975,1
387,13976,1
2253,6,1
4184,3979,1
2254,6,1
139,13977,1
14,13978,1
14,13979,1
307,13980,1
307,13981,1
307,13982,1
307,13983,1
307,13984,1
307,13985,1
307,13986,1
307,13987,1
1704,6,1
307,13987,1
307,13986,1
307,13984,1
307,13983,1
307,13982,1
780,77,1
307,13981,1
307,13985,1
7,6169,1
7,6169,1
2563,6587,1
2563,6586,1
830,6,1
4078,77,1
2895,8055,1
4152,13988,1
4152,13989,1
4152,13990,1
1118,2364,1
4152,13990,1
2096,6,1
4152,13989,1
1118,6903,1
4152,13988,1
1118,6902,1
59,13991,1
59,13992,1
100,6,1
4180,77,1
4177,77,1
2895,8055,1
2640,4693,1
3906,1422,1
2229,13993,1
976,77,1
1649,6,1
1690,4964,1
1322,2285,1
27,12273,1
3951,13994,1
3951,13995,1
527,13996,1
1690,4968,1
3951,13997,1
33,492,1
33,499,1
1862,13185,1
130,3003,1
130,13998,1
1070,77,1
1070,77,1
317,13306,1
317,13999,1
317,14000,1
317,14001,1
317,14002,1
317,14003,1
317,14004,1
1843,77,1
1843,77,1
1924,14005,1
1322,12207,1
1690,3699,1
27,1406,1
1322,12206,1
1924,14006,1
3425,10082,1
3917,12270,1
4185,14007,1
1924,14008,1
130,14009,1
27,14010,1
1924,14008,1
1924,14011,1
27,14012,1
55,14013,1
55,9816,1
1076,6,1
1115,6,1
2134,3568,1
2137,6,1
2134,3568,1
2136,6,1
951,77,1
2998,14014,1
2998,14015,1
145,6,1
139,14016,1
139,14017,1
2983,8521,1
139,14018,1
2998,14019,1
2998,14020,1
2998,14020,1
2998,14020,1
2154,13971,1
2154,13966,1
2154,13966,1
2154,13964,1
2154,13972,1
2154,13970,1
2154,13968,1
2154,13969,1
2154,13969,1
2154,13967,1
2154,13967,1
2154,13965,1
2154,13971,1
2154,13966,1
2154,13964,1
2154,13972,1
2154,13970,1
2154,13968,1
2154,13965,1
2154,13967,1
2154,13969,1
2154,13963,1
270,5212,1
270,5213,1
882,13958,1
901,6,1
1994,11533,1
4046,5301,1
1994,11533,1
2490,9553,1
2490,9554,1
2750,7352,1
2750,11947,1
443,6,1
1961,6240,1
1961,4694,1
158,6874,1
4186,14021,1
4134,1422,1
556,14022,1
1044,77,1
59,13515,1
2203,6,1
31,14023,1
31,14023,1
31,14023,1
31,14023,1
1751,13587,1
1843,77,1
1070,77,1
2850,3818,1
2098,358,1
2098,14024,1
2098,5129,1
139,14025,1
2773,14026,1
2223,14027,1
2223,14028,1
4165,13874,1
4187,14029,1
1300,14030,1
106,6,1
720,14031,1
1422,14032,1
4188,14033,1
1016,2079,1
1662,77,1
146,14034,1
146,14035,1
2521,742,1
2521,14036,1
2521,6438,1
2352,13319,1
2352,13325,1
2521,703,1
987,14037,1
987,14038,1
987,14038,1
987,14037,1
146,6758,1
146,6758,1
411,6,1
1016,5639,1
1016,14039,1
146,14040,1
1609,6,1
4177,77,1
1306,6,1
886,14041,1
886,14042,1
886,14043,1
529,14044,1
2223,14027,1
2223,14028,1
443,6,1
1521,6,1
4184,3979,1
2352,13319,1
2352,13325,1
1948,14045,1
1948,14046,1
1948,14046,1
1948,14045,1
2134,3568,1
1383,6236,1
2098,358,1
2098,358,1
187,2038,1
187,5333,1
4134,1422,1
1553,77,1
2098,358,1
4134,1422,1
2656,14047,1
2656,14048,1
2656,14049,1
3981,12651,1
882,13796,1
882,3287,1
2098,14050,1
2455,6236,1
2455,14051,1
2455,6236,1
455,11907,1
3176,9288,1
3176,1050,1
1186,6,1
2137,6,1
1166,6,1
3795,14052,1
3795,13837,1
3795,14053,1
3795,14054,1
3795,14055,1
3795,14056,1
3795,14057,1
2149,6,1
3372,9864,1
951,77,1
4050,13631,1
1794,6,1
2098,6538,1
408,6,1
4078,77,1
2393,6,1
1725,14058,1
4189,14059,1
2105,6,1
2554,6557,1
1453,7135,1
164,14060,1
164,3052,1
2136,6,1
4169,6,1
4171,6,1
2254,6,1
2253,6,1
1649,6,1
2680,6,1
2679,6,1
2017,6,1
4181,6,1
1076,6,1
1115,6,1
2435,6,1
106,6,1
4183,6,1
60,6,1
111,6,1
2970,6,1
3478,6,1
664,6,1
2384,6,1
4177,77,1
1704,6,1
2510,77,1
2915,6,1
1901,6,1
1898,6,1
2271,6,1
4093,6,1
368,6,1
2640,13866,1
1203,13225,1
2370,6862,1
2128,6881,1
474,3533,1
941,14061,1
941,14062,1
941,1926,1
941,1927,1
941,14063,1
941,9902,1
4190,14064,1
2793,12046,1
1291,12486,1
1291,7771,1
720,4270,1
389,689,1
389,689,1
2726,3030,1
1611,6,1
1761,6,1
903,6,1
2711,3568,1
2711,7216,1
4191,6,1
4192,6,1
1318,6,1
7,3673,1
205,6,1
2165,6,1
2094,6,1
4193,14065,1
4193,14066,1
31,14067,1
4194,6,1
449,6,1
3418,6,1
3742,11483,1
524,6,1
2847,7787,1
3742,11483,1
3742,11483,1
1535,5543,1
1535,5543,1
1553,77,1
1535,5543,1
1535,5543,1
1535,5543,1
1971,6,1
1971,6,1
1159,2034,1
1971,6,1
2393,6,1
1944,6,1
1687,14068,1
4194,6,1
4195,11483,1
18,14069,1
18,14070,1
18,14071,1
646,6,1
2445,9797,1
2445,6160,1
2847,14072,1
2847,14073,1
2847,14074,1
2847,14075,1
4196,14076,1
4090,6,1
4090,14077,1
1510,7135,1
1680,77,1
1510,7135,1
4197,77,1
934,12517,1
934,12516,1
934,12515,1
934,14078,1
934,14079,1
934,6328,1
934,6325,1
934,6327,1
934,6326,1
1071,2283,1
934,14078,1
934,14079,1
2471,430,1
386,6590,1
2471,14080,1
2471,14081,1
2471,14082,1
1202,6,1
2968,6,1
4198,6,1
1157,6,1
1934,6,1
2206,6,1
18,2611,1
18,2611,1
18,2611,1
18,2056,1
293,6,1
1769,13831,1
1526,6,1
1943,5103,1
1943,5104,1
1895,4525,1
1895,4524,1
4199,14083,1
4199,14084,1
4199,14085,1
4199,14086,1
1071,2283,1
31,14067,1
1153,14087,1
1153,14088,1
1153,14089,1
2378,11536,1
2378,9754,1
2378,8722,1
4195,11483,1
3760,6,1
4200,6,1
1639,6,1
2650,14090,1
875,6416,1
512,6,1
3237,9670,1
4201,14091,1
4201,14092,1
1615,9764,1
2393,14093,1
4202,6,1
168,13613,1
168,13614,1
168,13614,1
168,13613,1
344,2888,1
344,2888,1
344,2888,1
344,2888,1
344,11914,1
344,5502,1
344,11914,1
344,12232,1
344,12232,1
344,5502,1
3736,6,1
820,13954,1
4202,14094,1
875,6419,1
875,6417,1
1106,14095,1
548,2114,1
548,2117,1
548,2116,1
548,2115,1
548,2118,1
1106,14096,1
1106,14097,1
1106,14098,1
548,4857,1
1106,14099,1
548,982,1
1106,14100,1
1106,14101,1
548,982,1
548,4857,1
1106,14095,1
3919,6,1
1756,6,1
3773,6,1
4203,6,1
2971,6,1
3771,6,1
1212,6,1
1842,6,1
4204,14102,1
4205,6,1
553,14103,1
3619,6,1
4205,6,1
834,14104,1
834,1591,1
552,5172,1
552,5172,1
834,14104,1
975,77,1
1016,14105,1
976,77,1
614,5172,1
4206,14106,1
154,1049,1
154,7225,1
3001,2567,1
3001,1149,1
1780,6,1
2098,7101,1
2785,13549,1
2785,14107,1
2495,6,1
2785,14108,1
312,7101,1
312,2567,1
312,1049,1
312,8563,1
3612,6,1
4207,14109,1
1274,2797,1
1274,2796,1
4208,14110,1
1274,14111,1
4209,14112,1
1274,2795,1
1764,4237,1
1764,4235,1
1764,9890,1
4208,219,1
4210,6,1
4208,219,1
4210,6,1
4208,14110,1
1274,2795,1
4210,6,1
1274,14111,1
1274,2796,1
1274,2797,1
2393,14093,1
2977,6,1
334,6,1
1816,6,1
337,6,1
1818,6,1
1335,6,1
1944,6,1
834,14104,1
834,14104,1
834,14104,1
834,14104,1
1187,6,1
3619,10935,1
3619,10934,1
3619,6,1
2062,14113,1
2062,581,1
2362,5953,1
2362,14114,1
2362,14115,1
2362,14116,1
2362,14116,1
2362,14115,1
2362,14114,1
449,6,1
1042,8723,1
614,5172,1
3112,6,1
4202,14094,1
4202,6,1
1802,3020,1
1306,6,1
489,14117,1
807,14118,1
615,6,1
5,6,1
2158,11202,1
2158,5271,1
293,6,1
1318,6,1
64,6,1
224,6,1
903,6,1
1741,14119,1
3005,8589,1
1741,14119,1
1741,14119,1
1741,14119,1
1741,14119,1
1741,14119,1
1741,14119,1
1741,14119,1
1277,6,1
1765,12497,1
1765,7689,1
3032,6075,1
460,14120,1
460,14121,1
3032,6075,1
1680,77,1
3032,8715,1
1680,77,1
4090,6,1
4197,77,1
4197,77,1
4211,5316,1
4211,14122,1
1611,6,1
220,6,1
1013,14123,1
1013,14123,1
1013,14124,1
1013,14125,1
1013,14126,1
1013,14127,1
1013,14128,1
1013,4024,1
1013,4030,1
258,6,1
4212,14129,1
1687,5759,1
1911,6,1
2165,6,1
1658,3913,1
1658,3911,1
1658,3912,1
2555,7223,1
2555,1149,1
4213,6,1
2468,14130,1
2468,14131,1
2468,14132,1
2468,14133,1
3540,14134,1
4214,6,1
512,6,1
210,436,1
4215,14135,1
1741,14119,1
1741,14119,1
1212,6,1
1741,14119,1
1741,14119,1
1553,77,1
1741,14119,1
1741,14119,1
1741,14119,1
1553,77,1
1741,14119,1
3943,14136,1
3846,9670,1
308,6,1
674,14137,1
674,14138,1
4216,6,1
1578,6,1
4217,6,1
4217,6,1
3228,6,1
2984,6,1
4218,6,1
4219,6,1
2491,7791,1
2491,7791,1
2131,6,1
2879,7959,1
2491,6382,1
2879,7959,1
1202,6,1
316,6,1
2326,6,1
1428,14139,1
4220,14140,1
210,436,1
1186,6,1
1844,6,1
646,6,1
1941,6,1
3564,14141,1
3564,14142,1
3564,14143,1
3564,14144,1
3564,14145,1
3564,14146,1
886,7114,1
886,14147,1
1930,6,1
1322,4255,1
1322,9391,1
1980,7792,1
3972,12599,1
2362,14148,1
1844,6,1
4221,14149,1
4221,14150,1
1171,6,1
4222,9898,1
4222,11052,1
2454,1890,1
2454,2281,1
4197,77,1
4197,77,1
1680,77,1
543,14151,1
543,14152,1
543,12836,1
543,14153,1
543,14154,1
3005,14155,1
1680,77,1
4223,6,1
976,77,1
3032,8713,1
976,77,1
889,6559,1
4224,18,1
1842,6,1
4223,6,1
1274,14156,1
1274,14157,1
4225,14158,1
3070,14159,1
1274,14160,1
3070,14161,1
1232,2669,1
4226,14162,1
1274,14163,1
2136,6,1
1013,9340,1
4226,14164,1
4225,14165,1
1274,14166,1
1539,6,1
2065,4989,1
4227,14167,1
1274,14168,1
4228,14169,1
153,8595,1
153,6481,1
1697,14170,1
1274,14171,1
1013,9339,1
1274,14172,1
2952,14173,1
2952,14174,1
1274,14175,1
2952,14176,1
2952,14177,1
2206,6,1
2094,6,1
1761,6,1
1465,14178,1
1274,14179,1
2062,5364,1
1274,14180,1
146,14181,1
55,14182,1
1274,14183,1
1274,14184,1
1274,14185,1
1569,6,1
189,8120,1
1274,14186,1
886,1742,1
886,7713,1
886,12870,1
1013,14187,1
1274,2801,1
2628,11283,1
1274,14188,1
886,1741,1
1274,14189,1
376,6781,1
376,7773,1
376,14190,1
1013,14191,1
1539,6,1
376,659,1
3301,9711,1
3301,14192,1
3301,14193,1
3301,9708,1
3301,9706,1
1579,6,1
1274,2802,1
189,4619,1
4225,14194,1
4216,6,1
4218,6,1
3112,6,1
2968,6,1
4198,6,1
3736,6,1
3418,6,1
1274,14195,1
1274,14196,1
1274,14197,1
4229,14198,1
4229,14198,1
1274,14199,1
1274,2803,1
505,851,1
957,14200,1
957,9689,1
2984,4677,1
2444,9733,1
2444,9734,1
1165,6043,1
1165,2526,1
1165,2034,1
1165,6043,1
1165,2526,1
1165,2034,1
2365,6980,1
3771,6,1
1335,6,1
1187,6,1
2393,6,1
875,7214,1
2461,6246,1
2461,6246,1
1697,14170,1
505,851,1
352,14201,1
352,14202,1
128,14203,1
128,14204,1
128,14205,1
1911,14206,1
3578,14207,1
3578,14208,1
3578,14209,1
3578,14210,1
1911,6,1
1934,6,1
1157,6,1
2774,7500,1
1847,13333,1
1847,13282,1
1847,10234,1
1847,13284,1
1847,13333,1
1847,13282,1
1847,13284,1
1847,10234,1
2774,13824,1
2774,7360,1
2774,14211,1
2774,857,1
2774,8495,1
3733,14212,1
450,3609,1
339,598,1
2461,6246,1
1847,14213,1
1847,14213,1
4230,14214,1
4230,14215,1
4230,14216,1
3032,6416,1
3032,14217,1
975,77,1
975,77,1
1159,6043,1
1159,2526,1
1159,6043,1
1159,2526,1
4213,6,1
4214,6,1
3397,11014,1
3397,9950,1
3397,11102,1
3397,9950,1
3397,11014,1
2146,5214,1
674,5214,1
4231,6,1
2326,6,1
2734,14218,1
2734,14219,1
2734,14220,1
2734,14221,1
2734,7308,1
2734,14222,1
1255,622,1
1255,2046,1
2734,10080,1
2734,14223,1
2734,14224,1
2734,14225,1
1255,622,1
1255,2046,1
2734,14226,1
2734,14227,1
2734,14228,1
2734,14229,1
2734,14230,1
2734,14231,1
2734,14232,1
2734,14233,1
2734,14234,1
2734,14235,1
4232,14236,1
4232,14237,1
4232,14238,1
4232,14239,1
975,77,1
3324,9756,1
2131,6,1
1579,6,1
1106,14240,1
1106,14241,1
1171,6,1
1230,2663,1
1230,2663,1
1816,6,1
334,6,1
337,6,1
1818,6,1
64,6,1
524,6,1
468,7225,1
4192,6,1
4210,6,1
1971,6,1
4191,6,1
1186,6,1
4233,14242,1
4163,13840,1
2691,14243,1
3037,3492,1
3037,3492,1
1277,6,1
2977,6,1
2971,6,1
4203,6,1
875,7214,1
3037,3492,1
3037,3492,1
1553,77,1
2180,5339,1
2180,5339,1
5,6,1
2856,14244,1
2856,14245,1
1756,6,1
3022,14246,1
3022,14247,1
3022,14248,1
3022,9314,1
3022,14249,1
957,14200,1
957,7798,1
957,9700,1
750,14250,1
750,14251,1
3919,6,1
4234,12490,1
1306,6,1
4200,6,1
4235,27,1
7,6144,1
7,6169,1
7,153,1
7,6144,1
7,6169,1
7,153,1
898,14252,1
898,14253,1
205,6,1
898,14254,1
2127,4628,1
2984,4677,1
224,6,1
2136,6,1
7,161,1
7,162,1
7,163,1
7,161,1
7,162,1
7,163,1
339,598,1
4219,6,1
2984,6,1
2371,14255,1
976,77,1
308,6,1
316,6,1
2640,14256,1
2640,14257,1
3612,6,1
3760,6,1
1578,6,1
4235,27,1
1941,6,1
3489,867,1
